Interaction ID,LR Pair,Ligand_gene,Receptor_gene,Evidence,AI summary,Ligand_aliases,Receptor_aliases,Ligand RGD ID,Receptor RGD ID,Ligand ENSEMBL ID,Receptor ENSEMBL ID,Human Ligand Symbols,Human Receptor Symbols,Ligand Location,Receptor Location
CDB15:0000334,Col1a2 Itgb1,Col1a2,Itgb1,Inferred,"https://www.perplexity.ai/search?q=What-is-the-biological-relevance-of-the-ligand-and-receptor-pair-Col1a2%20Itgb1-based-on-Pubmed-ID-10464311,%2031987794-in-rat","Col1a2 (AA819207, AI179432, Col1a2, D4Rat151, GDB:177260, GDB:180350, RH132451, RH133324, NEWGENE_621351)","Itgb1 (AU048052, Itgb1, RH138141, UniSTS:256618, LOC102556297)",RGD:621351,RGD:2927,ENSRNOG00000011292,ENSRNOG00000010966,COL1A2 (OI4),"ITGB1 (FNRB, MSK12, MDF2, CD29, GPIIA)",secreted,cell membrane
CDB15:0000335,Col2a1 Ddr1,Col2a1,Ddr1,Inferred,https://www.perplexity.ai/search?q=What-is-the-biological-relevance-of-the-ligand-and-receptor-pair-Col2a1%20Ddr1-based-on-Pubmed-ID-9659900-in-rat,"Col2a1 (COL2A1, Col2a1, D7Hmgc2, GDB:177260, PMC156609P2, RH128349, RH137074, RH94387, UniSTS:464658, CG2A1A, COLLII)","Ddr1 (D20Yum39, Cak, Drd1, PTK3D)",RGD:2375,RGD:2252,ENSRNOG00000058560,ENSRNOG00000057125,"COL2A1 (SEDC, AOM, STL1)","DDR1 (NTRK4, PTK3A, NEP, CAK, EDDR1, RTK6, CD167)",secreted,cell membrane
CDB15:0000336,Col2a1 Itga1,Col2a1,Itga1,Inferred,https://www.perplexity.ai/search?q=What-is-the-biological-relevance-of-the-ligand-and-receptor-pair-Col2a1%20Itga1-based-on-Pubmed-ID-16043429-in-rat,"Col2a1 (COL2A1, Col2a1, D7Hmgc2, GDB:177260, PMC156609P2, RH128349, RH137074, RH94387, UniSTS:464658, CG2A1A, COLLII)","Itga1 (RH130277, VLA-1)",RGD:2375,RGD:2923,ENSRNOG00000058560,ENSRNOG00000053550,"COL2A1 (SEDC, AOM, STL1)","ITGA1 (VLA1, CD49a)",secreted,cell membrane
CDB15:0000337,Col2a1 Itga10,Col2a1,Itga10,Inferred,https://www.perplexity.ai/search?q=What-is-the-biological-relevance-of-the-ligand-and-receptor-pair-Col2a1%20Itga10-based-on-Pubmed-ID-9685391-in-rat,"Col2a1 (COL2A1, Col2a1, D7Hmgc2, GDB:177260, PMC156609P2, RH128349, RH137074, RH94387, UniSTS:464658, CG2A1A, COLLII)",Itga10 (LOC310683),RGD:2375,RGD:1305152,ENSRNOG00000058560,ENSRNOG00000021217,"COL2A1 (SEDC, AOM, STL1)",ITGA10,secreted,cell membrane
CDB15:0000338,Col2a1 Itga2,Col2a1,Itga2,Inferred,"https://www.perplexity.ai/search?q=What-is-the-biological-relevance-of-the-ligand-and-receptor-pair-Col2a1%20Itga2-based-on-Pubmed-ID-10713152,%2016043429,%207520045,%207688313-in-rat","Col2a1 (COL2A1, Col2a1, D7Hmgc2, GDB:177260, PMC156609P2, RH128349, RH137074, RH94387, UniSTS:464658, CG2A1A, COLLII)","Itga2 (Itga2, CD49B, GPIa, HPA-5)",RGD:2375,RGD:621632,ENSRNOG00000058560,ENSRNOG00000058111,"COL2A1 (SEDC, AOM, STL1)","ITGA2 (CD49B, GPIa, VLAA2, HPA-5)",secreted,cell membrane
CDB15:0000339,Col2a1 Itgb1,Col2a1,Itgb1,Inferred,"https://www.perplexity.ai/search?q=What-is-the-biological-relevance-of-the-ligand-and-receptor-pair-Col2a1%20Itgb1-based-on-Pubmed-ID-30854241,%207520045,%209685391-in-rat","Col2a1 (COL2A1, Col2a1, D7Hmgc2, GDB:177260, PMC156609P2, RH128349, RH137074, RH94387, UniSTS:464658, CG2A1A, COLLII)","Itgb1 (AU048052, Itgb1, RH138141, UniSTS:256618, LOC102556297)",RGD:2375,RGD:2927,ENSRNOG00000058560,ENSRNOG00000010966,"COL2A1 (SEDC, AOM, STL1)","ITGB1 (FNRB, MSK12, MDF2, CD29, GPIIA)",secreted,cell membrane
CDB15:0000340,Col3a1 Ddr1,Col3a1,Ddr1,Inferred,https://www.perplexity.ai/search?q=What-is-the-biological-relevance-of-the-ligand-and-receptor-pair-Col3a1%20Ddr1-based-on-Pubmed-ID-9659900-in-rat,"Col3a1 (GDB:181238, RH134399, RH142444, UniSTS:531307, X57983, MGC93704)","Ddr1 (D20Yum39, Cak, Drd1, PTK3D)",RGD:71029,RGD:2252,ENSRNOG00000003357,ENSRNOG00000057125,COL3A1 (EDS4A),"DDR1 (NTRK4, PTK3A, NEP, CAK, EDDR1, RTK6, CD167)",secreted,cell membrane
CDB15:0000341,Col3a1 Ddr2,Col3a1,Ddr2,Inferred,https://www.perplexity.ai/search?q=What-is-the-biological-relevance-of-the-ligand-and-receptor-pair-Col3a1%20Ddr2-based-on-Pubmed-ID-9659900-in-rat,"Col3a1 (GDB:181238, RH134399, RH142444, UniSTS:531307, X57983, MGC93704)","Ddr2 (AW495251, RH130509, RH141613, LOC360265, LOC685781, Tyro10)",RGD:71029,RGD:619855,ENSRNOG00000003357,ENSRNOG00000002881,COL3A1 (EDS4A),"DDR2 (TYRO10, NTRKR3, TKT)",secreted,cell membrane
CDB15:0000342,Col3a1 Itga2,Col3a1,Itga2,Inferred,"https://www.perplexity.ai/search?q=What-is-the-biological-relevance-of-the-ligand-and-receptor-pair-Col3a1%20Itga2-based-on-Pubmed-ID-14970208,%2016043429,%2033026975-in-rat","Col3a1 (GDB:181238, RH134399, RH142444, UniSTS:531307, X57983, MGC93704)","Itga2 (Itga2, CD49B, GPIa, HPA-5)",RGD:71029,RGD:621632,ENSRNOG00000003357,ENSRNOG00000058111,COL3A1 (EDS4A),"ITGA2 (CD49B, GPIa, VLAA2, HPA-5)",secreted,cell membrane
CDB15:0000343,Col3a1 Itgb1,Col3a1,Itgb1,Inferred,https://www.perplexity.ai/search?q=What-is-the-biological-relevance-of-the-ligand-and-receptor-pair-Col3a1%20Itgb1-based-on-Pubmed-ID-14970208-in-rat,"Col3a1 (GDB:181238, RH134399, RH142444, UniSTS:531307, X57983, MGC93704)","Itgb1 (AU048052, Itgb1, RH138141, UniSTS:256618, LOC102556297)",RGD:71029,RGD:2927,ENSRNOG00000003357,ENSRNOG00000010966,COL3A1 (EDS4A),"ITGB1 (FNRB, MSK12, MDF2, CD29, GPIIA)",secreted,cell membrane
CDB15:0000344,Col4a1 Itga1,Col4a1,Itga1,Inferred,https://www.perplexity.ai/search?q=What-is-the-biological-relevance-of-the-ligand-and-receptor-pair-Col4a1%20Itga1-based-on-Pubmed-ID-8223488-in-rat,"Col4a1 (D13S1449, D16Nds29, RH128563, RH129454, LOC290905)","Itga1 (RH130277, VLA-1)",RGD:1307148,RGD:2923,ENSRNOG00000016281,ENSRNOG00000053550,COL4A1,"ITGA1 (VLA1, CD49a)",secreted,cell membrane
CDB15:0000345,Col4a1 Itga2,Col4a1,Itga2,Inferred,"https://www.perplexity.ai/search?q=What-is-the-biological-relevance-of-the-ligand-and-receptor-pair-Col4a1%20Itga2-based-on-Pubmed-ID-10381815,%2033026975-in-rat","Col4a1 (D13S1449, D16Nds29, RH128563, RH129454, LOC290905)","Itga2 (Itga2, CD49B, GPIa, HPA-5)",RGD:1307148,RGD:621632,ENSRNOG00000016281,ENSRNOG00000058111,COL4A1,"ITGA2 (CD49B, GPIa, VLAA2, HPA-5)",secreted,cell membrane
CDB15:0000346,Col4a1 Itgb1,Col4a1,Itgb1,Inferred,"https://www.perplexity.ai/search?q=What-is-the-biological-relevance-of-the-ligand-and-receptor-pair-Col4a1%20Itgb1-based-on-Pubmed-ID-10381815,%208223488-in-rat","Col4a1 (D13S1449, D16Nds29, RH128563, RH129454, LOC290905)","Itgb1 (AU048052, Itgb1, RH138141, UniSTS:256618, LOC102556297)",RGD:1307148,RGD:2927,ENSRNOG00000016281,ENSRNOG00000010966,COL4A1,"ITGB1 (FNRB, MSK12, MDF2, CD29, GPIIA)",secreted,cell membrane
CDB15:0000347,Col4a1 Itgb8,Col4a1,Itgb8,Inferred,https://www.perplexity.ai/search?q=What-is-the-biological-relevance-of-the-ligand-and-receptor-pair-Col4a1%20Itgb8-based-on-Pubmed-ID-7542940-in-rat,"Col4a1 (D13S1449, D16Nds29, RH128563, RH129454, LOC290905)","Itgb8 (BF386390, ITGB8, MARC_23311-23312:1024579300:3, LOC362800)",RGD:1307148,RGD:1311374,ENSRNOG00000016281,ENSRNOG00000006569,COL4A1,ITGB8,secreted,cell membrane
CDB15:0000348,Col4a3 Cd47,Col4a3,Cd47,Inferred,https://www.perplexity.ai/search?q=What-is-the-biological-relevance-of-the-ligand-and-receptor-pair-Col4a3%20Cd47-based-on-Pubmed-ID-10493512-in-rat,"Col4a3 (BE110813, D9Wox12, OMM1056, LOC100911572, LOC363265)","Cd47 (AB012693, AI071341, AW108519, RH138892, Z25524, IAP, Itgp, MGC93490)",RGD:71085,RGD:2308,ENSRNOG00000015365,ENSRNOG00000001964,COL4A3,"CD47 (MER6, IAP, OA3)",secreted,cell membrane
CDB15:0000349,Col4a3 Itga2,Col4a3,Itga2,Inferred,"https://www.perplexity.ai/search?q=What-is-the-biological-relevance-of-the-ligand-and-receptor-pair-Col4a3%20Itga2-based-on-Pubmed-ID-10381815,%2012123670-in-rat","Col4a3 (BE110813, D9Wox12, OMM1056, LOC100911572, LOC363265)","Itga2 (Itga2, CD49B, GPIa, HPA-5)",RGD:71085,RGD:621632,ENSRNOG00000015365,ENSRNOG00000058111,COL4A3,"ITGA2 (CD49B, GPIa, VLAA2, HPA-5)",secreted,cell membrane
CDB15:0000350,Col4a3 Itgav,Col4a3,Itgav,Inferred,"https://www.perplexity.ai/search?q=What-is-the-biological-relevance-of-the-ligand-and-receptor-pair-Col4a3%20Itgav-based-on-Pubmed-ID-12842087,%2014610079-in-rat","Col4a3 (BE110813, D9Wox12, OMM1056, LOC100911572, LOC363265)","Itgav (D3Got143, RH140315, Cd51)",RGD:71085,RGD:1310613,ENSRNOG00000015365,ENSRNOG00000004912,COL4A3,"ITGAV (VNRA, MSK8, VTNR, CD51)",secreted,cell membrane
CDB15:0000351,Col4a3 Itgb1,Col4a3,Itgb1,Inferred,"https://www.perplexity.ai/search?q=What-is-the-biological-relevance-of-the-ligand-and-receptor-pair-Col4a3%20Itgb1-based-on-Pubmed-ID-10381815,%2012682293-in-rat","Col4a3 (BE110813, D9Wox12, OMM1056, LOC100911572, LOC363265)","Itgb1 (AU048052, Itgb1, RH138141, UniSTS:256618, LOC102556297)",RGD:71085,RGD:2927,ENSRNOG00000015365,ENSRNOG00000010966,COL4A3,"ITGB1 (FNRB, MSK12, MDF2, CD29, GPIIA)",secreted,cell membrane
CDB15:0000352,Col4a4 Itga2,Col4a4,Itga2,Inferred,"https://www.perplexity.ai/search?q=What-is-the-biological-relevance-of-the-ligand-and-receptor-pair-Col4a4%20Itga2-based-on-Pubmed-ID-10381815,%2012123670-in-rat","Col4a4 (AU048826, D9Rat144, RH134744, LOC301562, MGC105542)","Itga2 (Itga2, CD49B, GPIa, HPA-5)",RGD:1305355,RGD:621632,ENSRNOG00000014851,ENSRNOG00000058111,COL4A4 (CA44),"ITGA2 (CD49B, GPIa, VLAA2, HPA-5)",secreted,cell membrane
CDB15:0000353,Col4a4 Itgb1,Col4a4,Itgb1,Inferred,"https://www.perplexity.ai/search?q=What-is-the-biological-relevance-of-the-ligand-and-receptor-pair-Col4a4%20Itgb1-based-on-Pubmed-ID-10381815,%2012123670-in-rat","Col4a4 (AU048826, D9Rat144, RH134744, LOC301562, MGC105542)","Itgb1 (AU048052, Itgb1, RH138141, UniSTS:256618, LOC102556297)",RGD:1305355,RGD:2927,ENSRNOG00000014851,ENSRNOG00000010966,COL4A4 (CA44),"ITGB1 (FNRB, MSK12, MDF2, CD29, GPIIA)",secreted,cell membrane
CDB15:0000354,Col4a5 Itga2,Col4a5,Itga2,Inferred,https://www.perplexity.ai/search?q=What-is-the-biological-relevance-of-the-ligand-and-receptor-pair-Col4a5%20Itga2-based-on-Pubmed-ID-10381815-in-rat,"Col4a5 (RH130460, LOC363457, RGD1565499)","Itga2 (Itga2, CD49B, GPIa, HPA-5)",RGD:1565499,RGD:621632,ENSRNOG00000018951,ENSRNOG00000058111,"COL4A5 (ASLN, ATS)","ITGA2 (CD49B, GPIa, VLAA2, HPA-5)","secreted, cell membrane",cell membrane
CDB15:0000355,Col4a5 Itgb1,Col4a5,Itgb1,Inferred,https://www.perplexity.ai/search?q=What-is-the-biological-relevance-of-the-ligand-and-receptor-pair-Col4a5%20Itgb1-based-on-Pubmed-ID-10381815-in-rat,"Col4a5 (RH130460, LOC363457, RGD1565499)","Itgb1 (AU048052, Itgb1, RH138141, UniSTS:256618, LOC102556297)",RGD:1565499,RGD:2927,ENSRNOG00000018951,ENSRNOG00000010966,"COL4A5 (ASLN, ATS)","ITGB1 (FNRB, MSK12, MDF2, CD29, GPIIA)","secreted, cell membrane",cell membrane
CDB15:0000356,Col4a6 Itga2,Col4a6,Itga2,Inferred,"https://www.perplexity.ai/search?q=What-is-the-biological-relevance-of-the-ligand-and-receptor-pair-Col4a6%20Itga2-based-on-Pubmed-ID-10381815,%2012123670-in-rat","Col4a6 (AU047046, AU049795, RH132646, LOC363458)","Itga2 (Itga2, CD49B, GPIa, HPA-5)",RGD:1589724,RGD:621632,ENSRNOG00000056772,ENSRNOG00000058111,COL4A6,"ITGA2 (CD49B, GPIa, VLAA2, HPA-5)",secreted,cell membrane
CDB15:0000357,Col4a6 Itgb1,Col4a6,Itgb1,Inferred,"https://www.perplexity.ai/search?q=What-is-the-biological-relevance-of-the-ligand-and-receptor-pair-Col4a6%20Itgb1-based-on-Pubmed-ID-10381815,%2012123670-in-rat","Col4a6 (AU047046, AU049795, RH132646, LOC363458)","Itgb1 (AU048052, Itgb1, RH138141, UniSTS:256618, LOC102556297)",RGD:1589724,RGD:2927,ENSRNOG00000056772,ENSRNOG00000010966,COL4A6,"ITGB1 (FNRB, MSK12, MDF2, CD29, GPIIA)",secreted,cell membrane
CDB15:0000358,Col5a1 Itgb1,Col5a1,Itgb1,Inferred,https://www.perplexity.ai/search?q=What-is-the-biological-relevance-of-the-ligand-and-receptor-pair-Col5a1%20Itgb1-based-on-Pubmed-ID-14970208-in-rat,"Col5a1 (RH128099, RH139630)","Itgb1 (AU048052, Itgb1, RH138141, UniSTS:256618, LOC102556297)",RGD:70920,RGD:2927,ENSRNOG00000008749,ENSRNOG00000010966,COL5A1,"ITGB1 (FNRB, MSK12, MDF2, CD29, GPIIA)",secreted,cell membrane
CDB15:0000359,Col5a1 Sdc3,Col5a1,Sdc3,Direct,https://www.perplexity.ai/search?q=What-is-the-biological-relevance-of-the-ligand-and-receptor-pair-Col5a1%20Sdc3-based-on-Pubmed-ID-11751872-in-rat,"Col5a1 (RH128099, RH139630)","Sdc3 (Sdc3, SYND3)",RGD:70920,RGD:621486,ENSRNOG00000008749,ENSRNOG00000011927,COL5A1,"SDC3 (N-syndecan, SYND3)",secreted,cell membrane
CDB15:0000360,Col5a2 Ddr1,Col5a2,Ddr1,Inferred,https://www.perplexity.ai/search?q=What-is-the-biological-relevance-of-the-ligand-and-receptor-pair-Col5a2%20Ddr1-based-on-Pubmed-ID-9659900-in-rat,"Col5a2 (AW558340, D10Mgh26, RH138496)","Ddr1 (D20Yum39, Cak, Drd1, PTK3D)",RGD:70921,RGD:2252,ENSRNOG00000003736,ENSRNOG00000057125,COL5A2,"DDR1 (NTRK4, PTK3A, NEP, CAK, EDDR1, RTK6, CD167)",secreted,cell membrane
CDB15:0000361,Col5a3 Sdc3,Col5a3,Sdc3,Direct,https://www.perplexity.ai/search?q=What-is-the-biological-relevance-of-the-ligand-and-receptor-pair-Col5a3%20Sdc3-based-on-Pubmed-ID-11751872-in-rat,Col5a3 (D8Rat53),"Sdc3 (Sdc3, SYND3)",RGD:70922,RGD:621486,ENSRNOG00000020525,ENSRNOG00000011927,COL5A3,"SDC3 (N-syndecan, SYND3)","secreted, cell membrane",cell membrane
CDB15:0000362,Col8a1 Itga1,Col8a1,Itga1,Direct,https://www.perplexity.ai/search?q=What-is-the-biological-relevance-of-the-ligand-and-receptor-pair-Col8a1%20Itga1-based-on-Pubmed-ID-10666376-in-rat,Col8a1 (LOC304021),"Itga1 (RH130277, VLA-1)",RGD:1309361,RGD:2923,ENSRNOG00000039668,ENSRNOG00000053550,"COL8A1 (C3orf7, MGC9568)","ITGA1 (VLA1, CD49a)",secreted,cell membrane
CDB15:0000363,Col8a1 Itga2,Col8a1,Itga2,Direct,https://www.perplexity.ai/search?q=What-is-the-biological-relevance-of-the-ligand-and-receptor-pair-Col8a1%20Itga2-based-on-Pubmed-ID-10666376-in-rat,Col8a1 (LOC304021),"Itga2 (Itga2, CD49B, GPIa, HPA-5)",RGD:1309361,RGD:621632,ENSRNOG00000039668,ENSRNOG00000058111,"COL8A1 (C3orf7, MGC9568)","ITGA2 (CD49B, GPIa, VLAA2, HPA-5)",secreted,cell membrane
CDB15:0000364,Colq Musk,Colq,Musk,Direct,https://www.perplexity.ai/search?q=What-is-the-biological-relevance-of-the-ligand-and-receptor-pair-Colq%20Musk-based-on-Pubmed-ID-15159418-in-rat,"Colq (AI228720, D16Got91, RH137426)","Musk (AU048759, AW535152, Nsk1)",RGD:2377,RGD:3211,ENSRNOG00000019615,ENSRNOG00000033567,COLQ (EAD),MUSK,"secreted, cell membrane",cell membrane
CDB15:0000365,Cort Ghsr,Cort,Ghsr,Inferred,https://www.perplexity.ai/search?q=What-is-the-biological-relevance-of-the-ligand-and-receptor-pair-Cort%20Ghsr-based-on-Pubmed-ID-11227737-in-rat,Cort (BI274598),"Ghsr (GHRP, GHS-R)",RGD:2383,RGD:621397,,ENSRNOG00000024119,"CORT (MGC32686, SST2)","GHSR (GHS-R1a, GHS-R, GHSR-1a)",secreted,cell membrane
CDB15:0000366,Cort Mrgprb3,Cort,Mrgprb3,Inferred,"https://www.perplexity.ai/search?q=What-is-the-biological-relevance-of-the-ligand-and-receptor-pair-Cort%20Mrgprb3-based-on-Pubmed-ID-12915402,%2016111673-in-rat",Cort (BI274598),"Mrgprb3 (LOC691194, MrgB3)",RGD:2383,RGD:1587398,,ENSRNOG00000028982,"CORT (MGC32686, SST2)",MRGPRX2 (MRGX2),secreted,cell membrane
CDB15:0000367,Cort Sstr1,Cort,Sstr1,Inferred,"https://www.perplexity.ai/search?q=What-is-the-biological-relevance-of-the-ligand-and-receptor-pair-Cort%20Sstr1-based-on-Pubmed-ID-9125122,%209650799-in-rat",Cort (BI274598),"Sstr1 (D6Wox18, D6Wox19, RH138685, RH94712, Smstr1, UniSTS:495999, Gpcrrna, RNGPCRRNA, SRIF-2, SS-1-R, SS1-R, SS1R)",RGD:2383,RGD:3762,,ENSRNOG00000048145,"CORT (MGC32686, SST2)",SSTR1,secreted,cell membrane
CDB15:0000368,Cort Sstr2,Cort,Sstr2,Inferred,"https://www.perplexity.ai/search?q=What-is-the-biological-relevance-of-the-ligand-and-receptor-pair-Cort%20Sstr2-based-on-Pubmed-ID-9125122,%209650799-in-rat",Cort (BI274598),"Sstr2 (AU047965, SSTR2, SRIF-1, SS-2-R, SS2-R, SS2R, Smstr2)",RGD:2383,RGD:3763,,ENSRNOG00000002793,"CORT (MGC32686, SST2)",SSTR2,secreted,cell membrane
CDB15:0000369,Cort Sstr3,Cort,Sstr3,Inferred,"https://www.perplexity.ai/search?q=What-is-the-biological-relevance-of-the-ligand-and-receptor-pair-Cort%20Sstr3-based-on-Pubmed-ID-9125122,%209650799-in-rat",Cort (BI274598),"Sstr3 (D7Wox45, RH137873, Smstr3, SS-3-R, SS3-R, SS3R, SSR-28, SSTR, Smstr28)",RGD:2383,RGD:620308,,ENSRNOG00000007332,"CORT (MGC32686, SST2)",SSTR3,secreted,cell membrane
CDB15:0000370,Cort Sstr4,Cort,Sstr4,Inferred,"https://www.perplexity.ai/search?q=What-is-the-biological-relevance-of-the-ligand-and-receptor-pair-Cort%20Sstr4-based-on-Pubmed-ID-9125122,%209650799-in-rat",Cort (BI274598),"Sstr4 (SS-4-R, SS4-R, SS4R, Smstr4)",RGD:2383,RGD:3764,,ENSRNOG00000004641,"CORT (MGC32686, SST2)",SSTR4,secreted,cell membrane
CDB15:0000371,Cort Sstr5,Cort,Sstr5,Inferred,"https://www.perplexity.ai/search?q=What-is-the-biological-relevance-of-the-ligand-and-receptor-pair-Cort%20Sstr5-based-on-Pubmed-ID-9125122,%209650799-in-rat",Cort (BI274598),"Sstr5 (G67509, RH94731, SS-5-R, SS5-R, SS5R, Smstr5)",RGD:2383,RGD:3765,,ENSRNOG00000018834,"CORT (MGC32686, SST2)",SSTR5,secreted,cell membrane
CDB15:0000372,Crh Crhr1,Crh,Crhr1,Inferred,"https://www.perplexity.ai/search?q=What-is-the-biological-relevance-of-the-ligand-and-receptor-pair-Crh%20Crhr1-based-on-Pubmed-ID-11123370,%2015450949,%207692441,%209178757,%209326293,%209851694-in-rat",Crh (CRF),"Crhr1 (AW531488, Crhr1, D10Chm230, UniSTS:497478, CRF-R, CRF-R-1, CRF-R1, CRF1, CRFR-1, CRFR1, CRH-R, CRH-R 1, CRH-R-1, CRH-R1)",RGD:620505,RGD:61276,ENSRNOG00000012703,ENSRNOG00000004900,"CRH (CRF, CRH1)","CRHR1 (CRHR, CRF-R, CRF1)",secreted,cell membrane
CDB15:0000373,Crh Crhr2,Crh,Crhr2,Inferred,"https://www.perplexity.ai/search?q=What-is-the-biological-relevance-of-the-ligand-and-receptor-pair-Crh%20Crhr2-based-on-Pubmed-ID-11123370,%2015450949,%208536644-in-rat",Crh (CRF),"Crhr2 (BE120072, CRHR2, D4Rat170, CRF-R 2, CRF-R-2, CRF-R2, CRF2, CRFR-2, CRH-R 2, CRH-R-2, CRH-R2, Crf2r)",RGD:620505,RGD:70547,ENSRNOG00000012703,ENSRNOG00000011145,"CRH (CRF, CRH1)","CRHR2 (CRF2, CRF-RB, HM-CRF)",secreted,cell membrane
CDB15:0000374,Crp Olr1,Crp,Olr1,Inferred,https://www.perplexity.ai/search?q=What-is-the-biological-relevance-of-the-ligand-and-receptor-pair-Crp%20Olr1-based-on-Pubmed-ID-21821723-in-rat,"Crp (AU048742, Crp, Aa1249, Ab1-341, Ab2-196, Ac1-114, Ac1262, Ac2-069, Ba2-693)","Olr1 (BI289895, D4Wox48, RH131546, LOX-1, Oldlr1, Oldr1)",RGD:2411,RGD:620515,ENSRNOG00000000053,ENSRNOG00000056219,CRP (PTX1),"OLR1 (LOX-1, SCARE1, CLEC8A)",secreted,cell membrane
CDB15:0000375,Csf1 Csf1r,Csf1,Csf1r,Inferred,"https://www.perplexity.ai/search?q=What-is-the-biological-relevance-of-the-ligand-and-receptor-pair-Csf1%20Csf1r-based-on-Pubmed-ID-2408759,%208355686-in-rat","Csf1 (AI176011, AI547928, CSF1, D3Mit104.1, PMC101742P1, PMC137879P1, CSF-1, MCSF, PG-M-CSF)","Csf1r (BI283816, BI288375, CSF1R_1770, Csf1r, D18Mit140, MARC_12115-12116:1004707389:1, PMC219482P2, RH131310, CSF-1-R, CSF-1R, M-CSF-R, MGC125014, c-fms, mrfms)",RGD:621063,RGD:2425,ENSRNOG00000018659,ENSRNOG00000018414,"CSF1 (M-CSF, MCSF, MGC31930)","CSF1R (FMS, C-FMS, CSFR, CD115)","secreted, cell membrane",cell membrane
CDB15:0000376,Csf2 Csf2ra,Csf2,Csf2ra,Inferred,"https://www.perplexity.ai/search?q=What-is-the-biological-relevance-of-the-ligand-and-receptor-pair-Csf2%20Csf2ra-based-on-Pubmed-ID-10572088,%201702217,%202828352,%208910448,%209211889-in-rat","Csf2 (CSF, Gm-csf, Gmcsf)","Csf2ra (RH134866, RH140244)",RGD:621065,RGD:1594330,ENSRNOG00000026805,ENSRNOG00000049782,"CSF2 (GM-CSF, GMCSF)","CSF2RA (CSF2R, CD116, alphaGMR)",secreted,cell membrane
CDB15:0000377,Csf2 Csf2rb,Csf2,Csf2rb,Inferred,"https://www.perplexity.ai/search?q=What-is-the-biological-relevance-of-the-ligand-and-receptor-pair-Csf2%20Csf2rb-based-on-Pubmed-ID-10572088,%207957082,%208278375-in-rat","Csf2 (CSF, Gm-csf, Gmcsf)",Csf2rb (Csf2rb1),RGD:621065,RGD:620189,ENSRNOG00000026805,ENSRNOG00000000187,"CSF2 (GM-CSF, GMCSF)","CSF2RB (IL3RB, IL5RB, CD131, betaGMR)",secreted,cell membrane
CDB15:0000378,Csf2 Sdc2,Csf2,Sdc2,Inferred,https://www.perplexity.ai/search?q=What-is-the-biological-relevance-of-the-ligand-and-receptor-pair-Csf2%20Sdc2-based-on-Pubmed-ID-10734053-in-rat,"Csf2 (CSF, Gm-csf, Gmcsf)","Sdc2 (RH129475, RH136961, HSPG, SYND2)",RGD:621065,RGD:3649,ENSRNOG00000026805,ENSRNOG00000004936,"CSF2 (GM-CSF, GMCSF)","SDC2 (HSPG, HSPG1, fibroglycan, SYND2, CD362)",secreted,cell membrane
CDB15:0000379,Csf3 Csf3r,Csf3,Csf3r,Inferred,"https://www.perplexity.ai/search?q=What-is-the-biological-relevance-of-the-ligand-and-receptor-pair-Csf3%20Csf3r-based-on-Pubmed-ID-10364174,%2011091218,%2016492764-in-rat","Csf3 (PMC316809P1, RH94653, Gcsf)","Csf3r (AA946110, LOC298518)",RGD:2426,RGD:1309114,ENSRNOG00000008525,ENSRNOG00000008759,"CSF3 (GCSF, G-CSF, C17orf33, MGC45931)","CSF3R (CD114, GCSFR, G-CSF-R)",secreted,cell membrane
CDB15:0000380,Ctf1 Il6st,Ctf1,Il6st,Inferred,https://www.perplexity.ai/search?q=What-is-the-biological-relevance-of-the-ligand-and-receptor-pair-Ctf1%20Il6st-based-on-Pubmed-ID-11834704-in-rat,"Ctf1 (RH133519, CT-1)","Il6st (AI171807, Ac1055, Gp130, IL-6R-beta, IL-6RB)",RGD:2442,RGD:2903,ENSRNOG00000018962,ENSRNOG00000013963,"CTF1 (CT-1, CT1)","IL6ST (GP130, CD130, sGP130, IL-6RB)",secreted,cell membrane
CDB15:0000381,Ctf1 Lifr,Ctf1,Lifr,Inferred,https://www.perplexity.ai/search?q=What-is-the-biological-relevance-of-the-ligand-and-receptor-pair-Ctf1%20Lifr-based-on-Pubmed-ID-11834704-in-rat,"Ctf1 (RH133519, CT-1)",Lifr (LIF-R),RGD:2442,RGD:621431,ENSRNOG00000018962,ENSRNOG00000011696,"CTF1 (CT-1, CT1)",LIFR (CD118),secreted,cell membrane
CDB15:0000382,Ccn2 Itga5,Ccn2,Itga5,Direct,https://www.perplexity.ai/search?q=What-is-the-biological-relevance-of-the-ligand-and-receptor-pair-Ccn2%20Itga5-based-on-Pubmed-ID-18167060-in-rat,"Ccn2 (AI555745, Ctgf, RH134556, CTGRP, Ctgf)","Itga5 (Itga5_mapped, Itga5_retired)",RGD:621392,RGD:2925,ENSRNOG00000015036,ENSRNOG00000057451,"CCN2 (CTGF, IGFBP8)","ITGA5 (FNRA, CD49e)",secreted,cell membrane
CDB15:0000383,Ccn2 Itgam,Ccn2,Itgam,Inferred,"https://www.perplexity.ai/search?q=What-is-the-biological-relevance-of-the-ligand-and-receptor-pair-Ccn2%20Itgam-based-on-Pubmed-ID-12036876,%2012736251-in-rat","Ccn2 (AI555745, Ctgf, RH134556, CTGRP, Ctgf)","Itgam (D1Got166, D1Smu10, Cd11b)",RGD:621392,RGD:2926,ENSRNOG00000015036,ENSRNOG00000019728,"CCN2 (CTGF, IGFBP8)","ITGAM (CR3A, CD11B, MAC-1, CD11b)",secreted,cell membrane
